,unique_id,winning_bid,hours_final,hours_final_nan,age_at_sale,age_at_sale_nan,bucket,bucket_bin,engine,tires,transmission,score
5167,ironplanet_1967039,-0.5545480135607281,-6.73282429300883,0,0.3333333333333333,0,"62"" Wide General Purpose Smooth Edge Bucket The engine started and ran. The drivetrain engaged in forward and reverse. The main components appear to be in place and operational.",1,,Cushion Tires,,37.15411517680342
4694,bigiron_AO0826,0.38272804578826136,0.044122061435046135,0,-0.6666666666666666,0,,0,,12-16.5 Tires,,29.740509883082524
2053,rbauction_11067288,-0.21970666902392466,-0.2688466898391531,0,-0.3333333333333333,0,bkt,1,,,,24.636024434935
4106,rbauction_10503122,-0.09519019911061033,0.0,1,-0.3333333333333333,0,bkt,1,,,,37.13383998577145
1503,rbauction_10432655,-0.16742067226840174,0.9693645116460589,0,-0.6666666666666666,0,bkt,1,,,,35.885965031032875
5132,rbauction_10615014,-0.07256623955150854,-0.03268656965771049,0,-0.6666666666666666,0,,0,,solid tires,,14.080973136543948
4045,rbauction_11006060,-0.4747009299256124,-0.04602290626022467,0,1.0,0,bkt,1,,,,19.67441601444112
1780,rbauction_10607478,-0.16742067226840174,-0.09093412703771397,0,-0.6666666666666666,0,grapple bkt,1,,,,20.861380496217546
3730,rbauction_11198000,-0.16742067226840174,0.5130156674286811,0,-0.3333333333333333,0,bkt,1,,,,23.32881465603695
765,rbauction_10143330,0.21970666902392466,-1.5731932872829877,0,-1.0,0,,0,,,,36.87990029448184
6065,bigiron_AE8618,-0.8188619111920961,0.4527342223914054,0,0.3333333333333333,0,,0,46 HP Kubota Diesel Engine,10 X 16.5 Galaxy Tires All Around,,28.59635904727209
925,rbauction_10598554,-0.3055924010504629,0.5241833345954633,0,1.0,0,,0,,,,15.997945634858803
856,rbauction_10782091,0.4747009299256124,-1.1706504675921279,0,-0.3333333333333333,0,bkt,1,,,,36.11665856667691
2628,PW_J2042,-0.7132033234189601,-0.46384434501046645,0,1.0,0,"78""W bucket",1,"60 HP, New Holland 3.1L three cylinder diesel engine",12-16.5 tires,Hydrostatic transmission,32.626570045974525
6022,ironplanet_1918835,-0.7450057390983122,-6.73282429300883,0,-0.3333333333333333,0,,0,,,,58.09083784219432
1270,rbauction_10236396,-0.5978653096258961,0.0,1,0.6666666666666666,0,bkt,1,,,,33.75793726962857
5318,bigiron_AX0166,-0.15489400089546823,0.06155198032271668,0,-0.6666666666666666,0,,0,Engine Block Heater,14X17.5 Tires,,62.81197270405429
1839,rbauction_10346937,0.23471401810570214,-0.6983198348253873,0,-0.6666666666666666,0,,0,,,,42.47096128753189
1114,rbauction_10230572,0.050598140148773396,0.9446001820893181,0,0.0,0,hyd Q/C bkt,1,,solid tires,,24.48426414465488
5832,bigiron_CY2473,0.041065355797557324,0.14943155666603505,0,-0.3333333333333333,0,,0,CAT 73 HP Water Cooled Diesel Engine,10X33 Solid Rubber No-Flat Tires,,29.182733027072125
4564,rbauction_10375627,0.38272804578826136,0.40580932061303465,0,-1.0,0,4-in-1 bkt,1,,,,31.299483827351608
751,rbauction_11284926,-0.09519019911061033,-0.239184550524518,0,-0.3333333333333333,0,bkt,1,,segmented tires,,40.45091903667095
5323,rbauction_10842300,-0.36878285015768775,-0.23272683451937615,0,1.0,0,,0,,,,24.789587318497283
2711,PW_G3567,-0.9416753548530545,0.7113268999177342,0,0.6666666666666666,0,7'W bucket,1,Three cylinder turbo diesel engine,12-16.5 tires,Hydrostatic transmission,30.03801963283591
5805,rbauction_10630725,-0.16742067226840174,-0.4878879917606931,0,-1.0,0,,0,,solid tires,,10.963348307161514
4822,ironplanet_1655656,-0.8011681962924699,-6.73282429300883,0,-0.3333333333333333,0,"36"" Wide General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,Cushion Tires,,32.30153603588469
151,rbauction_10506359,0.4747009299256124,-0.6257829844161628,0,-0.6666666666666666,0,bkt,1,,,,28.10783010212802
1032,rbauction_10232890,-0.07256623955150854,0.7464829316523987,0,-0.6666666666666666,0,hyd grapple bucket,1,,solid tires,,37.9311324450656
2516,PW_B5811,-0.6629964675104087,0.3135360379776363,0,0.3333333333333333,0,"6'W bucket, 66'W bucket",1,Deutz three cylinder diesel engine,10-16.5 tires,,52.34666099720378
1442,rbauction_11057942,-0.050598140148773396,0.7799472335398575,0,-0.6666666666666666,0,bkt,1,,,,50.784589303266365
4235,rbauction_10844202,-0.16742067226840174,-1.7502541188480583,0,-0.6666666666666666,0,Q/C bkt,1,,,,28.481341930895137
346,rbauction_10442478,-0.27586912621808235,1.2203814560719106,0,0.0,0,Q/C bkt,1,,aperture tires,,38.526143471971295
4001,rbauction_10545390,-0.07256623955150854,0.4184165462038628,0,-0.3333333333333333,0,grapple bkt,1,,solid tires,,31.7173247830235
2638,PW_AJ9301,-0.7236565424358794,0.4542069651955809,0,1.6666666666666667,0,"67""W bucket",1,Isuzu four cylinder diesel engine,12-16.5 tires,,27.63350755923568
1670,rbauction_11042224,-0.14257102428612622,-0.5880208225603982,0,-0.6666666666666666,0,bkt,1,,,,29.268994481493245
706,rbauction_11143321,-0.4747009299256124,0.6930198265771657,0,1.0,0,bkt,1,,,,27.75566098012332
5735,rbauction_10641949,-0.8011681962924699,1.0401022707167218,0,1.6666666666666667,0,bkt,1,,,,45.59107871581754
2683,PW_I6637,-0.5378913790328381,-0.5720957185967221,0,0.0,0,"84""W bucket",1,"86 HP, Cylinder head may need replaced, Perkins four cylinder diesel engine",14-17.5 NHS tires,Hydrostatic transmission,46.56256731862883
5557,rbauction_10453843,-0.21970666902392466,-0.2671722462056178,0,-0.3333333333333333,0,bkt,1,,aperture tires,,27.827139772827568
1746,rbauction_10132473,-0.336529201143553,0.48030255906430197,0,0.6666666666666666,0,bkt,1,,,,33.949752370553625
5053,rbauction_10447469,-0.11851038872637609,0.7965452834526079,0,-0.3333333333333333,0,bkt,1,,,,35.98791839803223
1400,bigiron_DE0131,-0.16742067226840174,0.41174954165765304,0,0.0,1,"66"" General Purpose Bucket",1,Kubota V2003-TE Diesel Engine,10-16.5 Tires,,9.594796035825468
1017,rbauction_10340213,-0.27586912621808235,-0.62076442550447,0,-0.6666666666666666,0,,0,,solid tires,,14.496978508553688
2897,PW_BZ9797,0.23471401810570214,-3.585615198718388,0,-1.0,0,"John Deere C84 84""W bucket",1,John Deere 3.1L turbo diesel engine,Titan 12-16.5 tires,Hydrostatic transmission,43.67991498141177
3171,PW_EC9302,-0.6068340103162511,1.1055647542529896,0,0.6666666666666666,0,"67""W low profile bucket",1,Four cylinder diesel engine,10 x 16.5 tires,Hydrostatic transmission,35.120145171969924
3410,PW_FM9293,-0.563015658785968,0.5910943475983674,0,1.6666666666666667,0,"72""W bucket, Hand bucket controls",1,Case four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,38.48130530603962
1649,rbauction_10598409,0.15651621991669984,-0.6367559195230688,0,-0.3333333333333333,0,,0,,,,27.715213071364406
2246,PW_5390,-0.9007007078353197,0.138608279947659,0,1.0,0,"68"" bucket",1,36 HP engine,10-16.5 tires,,20.263826092322613
6148,bigiron_BL0405,-0.5056377300187025,0.09872200581797166,0,0.3333333333333333,0,"Hand Controls 66"" Bucket 2 Sets Of Aux Hyd 12.16-5 Tires Deutz Engine Has Been Replaced",1,,,,42.70317496183664
1502,rbauction_10569825,-0.008484730537539065,0.6608586171631763,0,0.0,0,Q/C bkt,1,,,,28.966831888443128
87,rbauction_10460072,-0.24726775590351657,0.14316332325519723,0,-0.6666666666666666,0,bkt,1,,,,29.734010521767125
5884,ironplanet_2065937,0.15651621991669984,-6.73282429300883,0,-0.3333333333333333,0,"73"" General Purpose Smooth Edge Bucket",1,,"13"" Track Belts",,58.71004057805492
2707,PW_I4564,-0.634395097195843,0.538113331416674,0,0.3333333333333333,0,"73""W bucket",1,Kubota four cylinder diesel engine,10-16.5 tires,Hydrostatic transmission,20.60989480871784
521,rbauction_9943076,0.18876986893083458,-0.07870146792322807,0,-0.3333333333333333,0,hyd Q/C bkt,1,,,,30.49145801509959
5585,ironplanet_1710128,-0.4747009299256124,-6.73282429300883,0,-0.6666666666666666,0,"67"" Wide General Purpose Smooth Edge Bucket",1,Ultra Low Sulfur Diesel,Solid Tires,,42.15513786487957
1556,rbauction_9968530,-0.6438094588007637,0.35842580434903276,0,0.0,0,bkt,1,,solid tires,,28.356171136640004
3827,rbauction_11214262,-0.336529201143553,0.49797883170865725,0,-0.3333333333333333,0,bkt,1,,,,32.23431580847582
5595,rbauction_11190299,-0.02924894348634055,0.21847327928540244,0,0.6666666666666666,0,bkt,1,,foam filled tires,,29.941889013305087
3699,rbauction_10486273,-0.36878285015768775,1.1238308827762848,0,0.6666666666666666,0,bkt,1,,,,46.44143937791757
6170,rbauction_11267230,-0.8618282712179406,0.4440936496194477,0,0.6666666666666666,0,bkt,1,,,,18.7835382024711
5574,ironplanet_1795727,-0.36878285015768775,-5.767973082403777,0,-0.3333333333333333,0,"72""  General Purpose Smooth Edge Bucket",1,,,,40.15266909180319
1201,rbauction_10258465,-0.07256623955150854,0.2758953881386919,0,0.0,0,hyd Q/C bkt,1,,,,49.55119429305274
2135,PW_4210,-0.402470456767821,-1.5856156361095228,0,-0.3333333333333333,0,"80"" bucket with bolt on edge",1,Yanmar 63.8hp four cylinder 3.3L turbo charged diesel engine,12x16NHS Hauler SK5 tires,,56.866843159587965
5871,rbauction_10862511,0.011725703531394238,-0.23111979762129575,0,0.6666666666666666,0,"forks attached to bucket, bkt",1,,,,60.32695854292246
3566,rbauction_10729585,0.35787839780598585,-1.449161823000898,0,-1.0,0,bkt,1,,,,26.52141858451099
5728,rbauction_11179390,-0.11851038872637609,0.13190812178328817,0,-0.6666666666666666,0,bkt,1,,,,18.660521049455095
4109,rbauction_10127940,0.38272804578826136,-1.074692900245575,0,-0.6666666666666666,0,,0,,,,43.84269322916788
6039,rbauction_10105013,-0.5135733665429933,0.0,1,0.0,0,bkt,1,,,,27.744829943337283
2743,PW_J5843,-0.43772548144110157,0.03547320047498783,0,0.0,0,"72""W bucket",1,"82 HP, Deutz 3.1L four cylinder diesel engine",12-16.5 tires,Hydrostatic transmission,45.67655960889115
5660,rbauction_10426430,-0.402470456767821,0.24594535610055418,0,0.6666666666666666,0,bkt,1,,solid tires,,39.1752160507589
5779,rbauction_10624693,0.13985958538880894,-0.8731419182291339,0,-1.0,0,bkt,1,,,,36.82656555234767
1142,rbauction_10657147,0.3055924010504629,-0.2733275435375167,0,-0.6666666666666666,0,,0,,,,31.195013839592114
3392,PW_DF7714,0.18876986893083458,0.00981747068600663,0,-0.6666666666666666,0,"83""W bucket",1,"90 HP, Case four cylinder turbo diesel engine",12-16.5 tires,Hydrostatic transmission,39.65444333792451
10,rbauction_10444414,-0.008484730537539065,-1.8977920873648841,0,-0.6666666666666666,0,,0,,,,25.92058334107481
2955,PW_L4189,-0.3055924010504629,0.0,1,0.3333333333333333,0,"66""W low profile bucket",1,Kubota V2003TE 2.0L four cylinder turbo diesel engine,Caterpillar 10-16.5 NHS tires,Hydrostatic transmission,24.457244594831373
3669,rbauction_10660236,-0.1931128399187525,0.9779169343503615,0,-0.6666666666666666,0,bkt,1,,,,36.8630780084964
5967,rbauction_11151819,-0.8618282712179406,0.0,1,0.3333333333333333,0,bkt,1,,,,26.01042107904084
4407,rbauction_10832217,0.10540609052412186,-1.0009600755616137,0,0.3333333333333333,0,bkt,1,,,,23.05188159055336
6144,rbauction_10519555,-0.7450057390983122,0.2065241776846878,0,1.0,0,bkt,1,,,,29.659285408473732
2974,PW_DA7302,0.263865549143798,-0.613289951284706,0,-0.6666666666666666,0,"Bobcat 74HI 74""W bucket",1,3.4L four cylinder diesel engine,12-16.5 tires,Two speed hydrostatic transmission,20.876994747313415
3016,PW_K3960,-0.27586912621808235,0.3784359559867987,0,0.3333333333333333,0,"67""W bucket",1,Kubota V2003 2.0L four cylinder turbo diesel engine,Solideal Extra-Wall 10-16.5 tires,Hydrostatic transmission,21.33066527647847
3535,rbauction_10729576,-0.16742067226840174,0.7571432895026685,0,-0.3333333333333333,0,bkt,1,,,,40.04616565679969
4781,rbauction_10370502,-0.5135733665429933,0.1957279535000191,0,0.6666666666666666,0,,0,,,,39.601171399206855
2304,PW_A3098,-0.02924894348634055,0.031910333845221635,0,-0.6666666666666666,0,"79"" bucket with bolt-on teeth, Pin and bushing wearing in bucket",1,Kubota 81 HP diesel engine,,,33.87170698208081
2895,PW_K1990,0.08757358863328601,-0.5510448871648393,0,-1.0,0,Case 735059016 low profile bucket,1,Cummins four cylinder diesel engine,12x16.5 tires,Hydrostatic transmission,33.21617798599906
4552,rbauction_10470544,-0.43772548144110157,1.1333894916765996,0,0.6666666666666666,0,bkt,1,,,,27.9393958318013
2679,PW_K2877,-0.6533422431519806,0.52937672796633,0,1.0,0,,0,New Holland three cylinder diesel engine,12-16.5 NHS tires,Hydrostatic transmission,44.32568734105821
1845,rbauction_11102020,-0.02924894348634055,-1.0165276102460592,0,-0.6666666666666666,0,bkt,1,,,,43.998650909956034
3460,rbauction_10090693,-0.24726775590351657,-0.6974092640649673,0,-0.3333333333333333,0,bkt,1,,solid tires,,26.464974082069673
2099,rbauction_10348353,0.21970666902392466,-0.4743707844871908,0,-1.0,0,bkt,1,,,,29.22330251152181
569,rbauction_10621928,0.18876986893083458,-0.0288523609105933,0,0.0,0,,0,,,,44.60251811126593
537,rbauction_10462114,0.24942994385630435,-0.08865592752479895,0,-0.6666666666666666,0,bkt,1,,,,23.52993909989461
3991,rbauction_11190036,-0.4747009299256124,1.0941595727888547,0,0.0,0,bkt,1,,,,24.12568864949708
5651,rbauction_10496733,-0.27586912621808235,0.06956905569179556,0,0.6666666666666666,0,bkt,1,,,,24.557487555690585
4233,rbauction_10118620,0.5567102015135168,-1.1895721061866305,0,-1.0,0,hyd Q/C bkt,1,,solid tires,,22.013113696435536
3201,PW_DE1710,-0.9702767251676203,0.555111448380751,0,1.0,0,,0,Four cylinder diesel engine,Deestone 14-17.5 tires,Hydrostatic transmission,26.449658060137963
2868,PW_K4707,-0.4747009299256124,0.5546740751547026,0,0.0,0,,0,Kubota four cylinder turbo diesel engine,12 x 16.5 tires,Hydrostatic transmission,20.92123327631011
3227,PW_DV9322,-0.7669738385010474,-0.23326316761680885,0,1.3333333333333333,0,"72""W bucket",1,Case four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,27.046630764933052
3380,PW_DE7594,-0.5715789856429714,0.571572263637282,0,1.0,0,"60""W bucket",1,New Holland 332T/JF 3.2L turbo diesel engine,"Additional 12-16.5 solid tires, Solideal 33 x 12-20 solid tires",Two speed hydrostatic transmission,33.76829090107387
2282,PW_8119,-0.3055924010504629,0.5271225033720862,0,0.3333333333333333,0,"6' bucket, Quick attach bucket",1,56 HP four cylinder diesel engine,12-16.5NHS tires,,37.05478368087702
1408,rbauction_10464219,0.0314111314391301,0.16899086825999693,0,-0.6666666666666666,0,bkt,1,,,,23.649808557514596
5830,ironplanet_2017299,-0.27586912621808235,-1.1475576712784612,0,-0.6666666666666666,0,,0,Ultra Low Sulfur Diesel,,,17.580273201700283
604,rbauction_10811454,-0.6927197423427893,1.1801110014177387,0,0.3333333333333333,0,bkt,1,,solid tires,,25.032564540118052
6126,ironplanet_1948349,-0.6204892691849979,-5.159219745863609,0,0.0,1,General Purpose Smooth Edge Bucket,1,,,,48.03585696461545
5288,bigiron_DG6069,-0.9007007078353197,0.3501818881874928,0,1.6666666666666667,0,"72"" Bucket",1,"40 Hp, Liquid Cooled 4 Cylinder Diesel Engine",10-16.5NHS Tires,Hydrostatic Transmission,18.27063631008805
5719,rbauction_11156517,0.06931134680273665,0.15012527346336088,0,-0.6666666666666666,0,bkt,1,,,,48.648786018763246
2858,PW_BS9720,-0.336529201143553,0.07222523310566231,0,0.3333333333333333,0,"68""W bucket",1,Caterpillar four cylinder turbo diesel engine,10-16.5 tires,Hydrostatic transmission,41.48548649613475
4439,bigiron_BN0055,0.38908191287990146,-2.874504374036967,0,-1.0,0,5 1/2' Bucket,1,,10-15.5 Tires,,17.005211198117593
2920,PW_K8148,0.6307051605985086,0.01831864506736425,0,0.0,0,,0,Kubota four cylinder diesel engine,"14-17.5 foam-filled tires, Bobcat tracks",Two speed hydrostatic transmission,20.042504281832887
1332,rbauction_10752123,-0.6438094588007637,0.0,1,1.0,0,,0,,,,40.398173992031154
1647,rbauction_11135341,-0.7450057390983122,-0.14019444422027535,0,0.6666666666666666,0,bkt,1,,,,21.611389236609373
2709,PW_A8799,-0.9849926509182225,-0.3593949043838043,0,1.0,0,"61""W bucket",1,"41 HP, Yanmar 4TNE84 1.995L four cylinder diesel engine",10-16.5 tires,Hydrostatic transmission,44.37732569760317
4950,rbauction_10242163,-0.09519019911061033,1.288309953120632,0,0.6666666666666666,0,Q/C bkt,1,,,,28.03898670430165
5825,rbauction_10363732,0.3055924010504629,-0.6556436457546072,0,-0.3333333333333333,0,hyd Q/C bkt,1,,,,40.560115420037825
3996,rbauction_10746332,-0.09519019911061033,0.19276034835699438,0,0.3333333333333333,0,bkt,1,,,,42.0608925554652
688,rbauction_10868562,-0.11851038872637609,0.5566405416505541,0,-0.3333333333333333,0,bkt,1,,,,30.42175369958141
3369,PW_DE3349,-0.4747009299256124,-0.24514612825512866,0,0.3333333333333333,0,"73""W bucket",1,Yanmar 3.319L four cylinder diesel engine,14-17.5 tires,Two speed hydrostatic transmission,40.424308807960394
822,rbauction_10546147,0.0314111314391301,-0.5274817186968942,0,-0.3333333333333333,0,bkt,1,,,,49.81248754843653
3591,rbauction_10410631,-0.09519019911061033,-0.2605062148120242,0,-0.6666666666666666,0,bkt,1,,,,37.669985792136
4490,rbauction_10505619,-0.336529201143553,0.7142501243174049,0,0.3333333333333333,0,bkt,1,,,,25.029571537457585
3097,PW_DA1326,0.050598140148773396,-0.2402654681006585,0,-0.6666666666666666,0,7'W bucket,1,"90 HP, Case 432T/M3 3.2L four cylinder turbo diesel engine",14-17.5 tires,Two speed hydrostatic transmission,41.820623060305756
3636,rbauction_10273234,-0.11851038872637609,-0.4673391582960363,0,-0.3333333333333333,0,bkt,1,,,,42.4757027940024
1677,rbauction_10253154,0.24942994385630435,0.09945693926650796,0,-0.3333333333333333,0,hyd Q/C bkt,1,,,,40.52891585346436
1149,rbauction_10411855,0.011725703531394238,0.18112338473090447,0,-1.0,0,,0,,,,40.20429174451858
3364,PW_EW9862,-0.8011681962924699,0.9371317043110652,0,1.0,0,,0,Deutz four cylinder turbo diesel engine,7.50x16 solid tires,Hydrostatic transmission,12.689406929947607
3757,rbauction_11106511,-0.336529201143553,-0.6199307800505602,0,0.3333333333333333,0,bkt,1,,,,23.34575774992231
4483,rbauction_10594071,-0.6927197423427893,0.4774410455263054,0,0.6666666666666666,0,bkt,1,,,,40.63334077169855
1493,rbauction_10194933,-0.5135733665429933,0.7918826119483511,0,0.6666666666666666,0,Q/C bkt,1,,,,40.8436313896911
4254,rbauction_10076077,0.35787839780598585,-2.9065647207794596,0,-1.0,0,bkt,1,,,,46.2944233427573
2114,PW_2276,0.0314111314391301,-1.0698118095247178,0,-1.0,0,,0,75 hp liquid cooled diesel engine,,,35.037873568837206
4620,rbauction_10863832,0.5567102015135168,-0.3581570670826911,0,-0.6666666666666666,0,bkt,1,,track kit,,22.648939019105807
6103,rbauction_10604849,-0.11851038872637609,0.15254897614028134,0,0.0,0,bkt,1,,,,48.15343357648571
1323,rbauction_10517189,-0.16742067226840174,-0.1373038916830753,0,-0.3333333333333333,0,bkt,1,,,,49.305860411577434
4163,rbauction_11129640,-0.07256623955150854,-1.0498742666839986,0,-0.3333333333333333,0,bkt,1,,,,18.93060004168206
4476,ironplanet_1665062,-0.21970666902392466,-6.73282429300883,0,-0.6666666666666666,0,84” General Purpose Smooth Edge Bucket,1,Ultra Low Sulfur Diesel,Cushion Tires,,43.492215555190185
4638,rbauction_11073211,0.3321862301556351,-0.2671722462056178,0,-0.3333333333333333,0,bkt,1,,,,29.51895289915525
5086,rbauction_10260843,-0.3055924010504629,0.0,1,1.6666666666666667,0,Q/C bkt,1,,,,13.228150748089412
2956,PW_J8679,-1.0,0.9742618036281171,0,1.3333333333333333,0,"60""W bucket",1,Kubota V2203 four cylinder diesel engine,,Hydrostatic transmission,20.500338778057245
3987,rbauction_10340431,-0.02924894348634055,-0.2042407021508051,0,0.3333333333333333,0,Q/C bkt,1,,,,17.763119029420377
3207,PW_DB5177,-0.8129179876759149,0.0,1,0.6666666666666666,0,,0,"44 HP, Engine locked up, Kubota V2003-TE 2.0L four cylinder turbo diesel engine",Galaxy 10 x 16.5NHS tires,Two speed hydrostatic transmission,19.977299722282677
5356,rbauction_11322984,-0.7184119099931401,0.0,1,0.0,0,,0,,,,29.448006005327468
2087,rbauction_10411857,-0.11851038872637609,0.56683893536595,0,-0.6666666666666666,0,bkt,1,,,,59.43449986260258
917,rbauction_10660235,-0.16742067226840174,-0.14892362572153717,0,0.0,0,bkt,1,,,,38.071501460511755
3868,rbauction_11266504,-0.27586912621808235,0.3835009762405554,0,-0.3333333333333333,0,bkt,1,,,,24.205315240514146
3938,rbauction_10317240,-0.11851038872637609,0.0,1,-0.6666666666666666,0,bkt,1,,,,28.679617139467677
1601,rbauction_10444930,-0.11851038872637609,-0.13442282156598498,0,-0.3333333333333333,0,,0,,,,25.99102964907103
3782,rbauction_10138737,-0.4747009299256124,-0.3909218149886572,0,0.0,1,bkt,1,,,,28.71836032073425
559,rbauction_10182663,0.5567102015135168,-1.0887902401632314,0,-1.0,0,hyd Q/C bkt,1,,,,56.18805600755411
3592,rbauction_11109418,-0.3055924010504629,-0.31413005601506533,0,-0.3333333333333333,0,bkt,1,,,,23.431709221025358
3312,PW_DZ9460,-0.21970666902392466,-1.3348387741788752,0,0.0,0,"73"" bucket",1,Caterpillar C2.2 2.2L four cylinder turbo diesel engine,Caterpillar 10-16.5 tires,Hydrostatic transmission,28.91296841044205
5089,rbauction_11048113,-0.5545480135607281,0.09577610646969882,0,0.6666666666666666,0,bkt,1,,,,24.109727663342614
707,rbauction_11165330,-0.24726775590351657,0.14734711244446186,0,0.6666666666666666,0,bkt,1,,,,34.63572602134566
3861,ironplanet_1568761,-0.7450057390983122,-6.124070956468661,0,1.3333333333333333,0,,0,,,,51.140047261225824
583,rbauction_11026920,-0.1931128399187525,0.2943291102260035,0,-0.6666666666666666,0,bkt,1,,,,47.78153450185377
1208,rbauction_10524592,-0.02924894348634055,-0.13634248444995567,0,0.3333333333333333,0,Q/C bkt,1,,,,23.588027229731196
4059,rbauction_10251215,-0.43772548144110157,-0.6767225476547806,0,0.6666666666666666,0,bkt,1,,,,51.236426035665005
422,rbauction_11265897,-0.6438094588007637,0.0,1,0.0,0,bkt,1,,solid tires,,19.8393277969642
2641,PW_E7871,-0.21970666902392466,0.7920495628888301,0,0.0,0,"Caterpillar 279-5376 80""W low profile bucket, Joystick bucket controls",1,Perkins 147-1234 2.955L four cylinder turbo diesel engine,Titan HD 12-16.5 NHS tires,Hydrostatic transmission,32.47539330770544
35,rbauction_10590428,-0.5135733665429933,0.5500684574542621,0,0.0,1,bkt,1,,,,39.93268115273185
875,rbauction_10516682,0.15651621991669984,-0.12488694699477927,0,-0.3333333333333333,0,bkt,1,,,,33.268289832852744
5538,ironplanet_1830433,-0.21970666902392466,-6.73282429300883,0,-0.3333333333333333,0,"67"" Wide General Purpose Smooth Edge Bucket",1,,Cushion Tires,,86.92435043559557
4111,rbauction_10549147,-0.336529201143553,0.0,1,0.3333333333333333,0,bkt,1,,foam filled tires,,27.544237652510557
4889,rbauction_10663978,-0.402470456767821,0.9565853103429495,0,0.0,0,bkt,1,,,,17.2256182218759
4398,rbauction_11189073,-0.11851038872637609,0.3573310763546838,0,-0.3333333333333333,0,bkt,1,,,,27.43800797846111
1566,rbauction_11247703,-0.07256623955150854,0.8446936526360144,0,-0.3333333333333333,0,bkt,1,,,,44.340397057088005
4718,rbauction_11111436,-0.36878285015768775,-2.5137148140839005,0,-0.3333333333333333,0,bkt,1,,,,16.832827118758015
5672,rbauction_10488995,-0.1931128399187525,0.9146278976948519,0,-0.3333333333333333,0,bkt,1,,,,33.25270339857959
1183,rbauction_10083776,-0.5545480135607281,0.0,1,0.6666666666666666,0,hyd Q/C bkt,1,,,,19.964348971302236
227,rbauction_10502201,0.24942994385630435,-1.278393221456032,0,-0.6666666666666666,0,,0,,,,28.992713511728958
826,rbauction_10648600,0.3321862301556351,0.24594535610055418,0,-1.0,0,bkt,1,,,,32.766963645937444
2260,PW_8136,-0.634395097195843,0.37064837486671626,0,0.0,1,"67"" bucket",1,John Deere 2.9L Power Tech diesel engine,12-16.5NHS tires,,40.195087429608044
5684,rbauction_11193602,-0.36878285015768775,-0.563458456653842,0,0.0,1,bkt,1,,,,20.755199423764093
2329,PW_D8709,-0.5545480135607281,-0.0823082303630621,0,0.0,0,,0,"46 HP, Kubota V2203 2.2L diesel engine",10-16.5 tires,,31.679573046321863
2952,PW_DA5081,-0.5056377300187025,-0.33677264387902,0,0.6666666666666666,0,"67""W bucket",1,Four cylinder turbo diesel engine,10-16.5 tires,Hydrostatic transmission,36.495867794182786
5306,rbauction_10407815,-1.0,-0.17967279472176617,0,0.0,0,,0,,,,19.750180586420072
1636,rbauction_10218103,-0.5978653096258961,-0.014935095440910215,0,0.3333333333333333,0,bkt,1,,,,28.826899068198014
2836,PW_L7287,0.263865549143798,-1.3911433930471233,0,0.3333333333333333,0,6'W bucket,1,Four cylinder diesel engine,12-16.5 tires,Hydrostatic transmission,37.347371370214894
4431,rbauction_10465897,0.21970666902392466,0.40321403084099133,0,-0.3333333333333333,0,bkt,1,,,,50.8409405509809
3283,PW_DE6385,-0.563015658785968,-0.8119565365977801,0,1.3333333333333333,0,6'W bucket,1,New Holland four cylilnder turbo diesel engine,12-16.5 tires,Two speed hydrostatic transmission,37.032250095756716
4569,rbauction_10411866,-0.008484730537539065,0.5322985964212793,0,-0.6666666666666666,0,bkt,1,,solid tires,,47.5491686376916
3659,bigiron_DM4760,-0.2062931088857809,0.29403484136087726,0,0.6666666666666666,0,"Bucket Shows Some Wear Thru On Bottom Back Side, Hydrostatic Transmission Includes Adjustable Forks And A 5' Bucket",1,Deutz 4 Cylinder Diesel Engine,12-16.5 Tires,,29.16556426515287
1190,rbauction_10630721,-0.050598140148773396,-0.5441385966365265,0,-1.0,0,,0,,solid tires,,37.08814106986314
5975,rbauction_11203540,0.10540609052412186,0.38163831293417105,0,-0.3333333333333333,0,bkt,1,,VTS tracks,,11.675854208271732
1374,rbauction_11333525,-0.07256623955150854,0.9601767561961408,0,-0.3333333333333333,0,bkt,1,,,,22.416496881150817
1569,rbauction_11109099,-0.402470456767821,0.6284808779652029,0,1.0,0,bkt,1,,,,31.000422086035062
4860,rbauction_11300285,-0.3055924010504629,0.2542993476903843,0,0.0,0,bkt,1,,,,31.67645314589202
3103,PW_DD1481,-0.14257102428612622,-0.6427217046541914,0,0.3333333333333333,0,"73""W bucket",1,"60 HP, Deutz F4M2011 four cylinder diesel engine",Carlisle 12-16.5 tires,Hydrostatic transmission,55.151581467179575
2134,PW_4197,-0.49778432954933294,-1.1769124935494608,0,-0.6666666666666666,0,"74"" bucket with weld on edge",1,Isuzu 4JB1T 70.8hp four cylinder turbo charged engine,12x16NHS tires,,47.87557955577283
5146,ironplanet_1736654,-0.16742067226840174,-1.1060112903483934,0,-0.6666666666666666,0,"66"" General Purpose Smooth Edge Bucket",1,,,,36.912058833405226
1808,rbauction_10087287,-0.07256623955150854,-0.8150727270454082,0,0.6666666666666666,0,bkt,1,,,,15.175827989358421
825,ironplanet_1646953,0.06931134680273665,-0.7664937778361434,0,-0.3333333333333333,0,,0,Ultra Low Sulfur Diesel,,,46.23150266387599
